geneSymbol	healthy	V2	V3	V4	V5	disease	V7	V8	V9	V10
TLR7	1.4365843531963267	2.262714666180726	1.8287439189624195	3.462885332228254	1.8828543896208145	5.026610735872693	5.294463616669696	5.653389153072577	5.616729096664514	5.754314026045724
CXCR4	-1.5638644244638682	-0.16016765660947102	-0.41908219295319654	1.7891513927297653	-0.6458885120920761	5.299712615023698	5.754359932086352	6.301830013004005	6.313763360065969	5.910885258232362
MAP4K1	1.2035421514647533	1.991296526293369	1.2842217172827675	2.6090867161439553	1.82261135100945	3.866426774224718	4.347122705670141	4.685370028156733	4.536126361880525	4.158550088144926
SAMSN1	0.3314772484825256	2.1567307391662935	1.6665843946015209	3.0434475150485407	0.96502546334077	6.384036918999909	6.661506586842143	7.426302148098926	7.1975258707555945	6.710009467117899
FPR1	0.3299884073919038	1.6405810523614697	0.8675211902134753	2.806828689695605	0.7267826736357608	7.1842663740027755	7.143998602233482	8.03268350072652	7.026542924898013	6.696857239740198
MS4A1	-3.5050138706793796	-1.6626741259011508	-2.243899074199147	-0.39213889824836545	-2.146535810184127	3.027274317008216	4.050067067711583	4.560580034448845	3.536423209815536	3.2287225008834777
FPR2	-1.1372528334154863	0.0836250841471478	-0.4337042071099907	1.4487087484917744	-0.7793278169201479	4.653165766266759	6.140160657903026	6.600651003495178	5.81114793504399	5.186580750407385
ITK	2.2014295915838447	2.340349243103549	2.9721940872078916	3.6501776025073935	3.0233757674488584	5.8240356215015705	5.745568102344941	6.599386398456886	6.6450148684623525	5.952755452585205
IGKV1-17	-4.7733081935682256	-4.770475322993535	-3.124152487111558	-1.6971916066739996	-2.146535810184127	5.279006230649299	4.858138170576808	5.6193515672774055	6.2094961070149655	5.266202166641575
PVRIG	-3.3855156403858975	-3.18010301738836	-2.235529456102816	-1.08528019600547	-2.146535810184127	3.1387716103230927	3.6813588183117814	3.86176057797431	4.101637184018617	2.9388509544422226
ARHGAP9	1.5373530607457706	1.718669813306936	2.186628958391366	2.545430323268891	2.0963164680042734	5.137557197778419	5.852513729616953	5.911079807423833	6.019990395979412	5.48668953611964
CMKLR1	3.2299111824232436	3.7956524789158714	3.6638587825803217	4.397553008259209	4.46958025744424	6.92747612853689	7.125995306448112	7.503230352133267	7.692326180028931	7.598918164714845
ALOX5	2.6269143301407447	2.939259096584897	3.1326471021399893	3.7480392821976816	3.5587617974032577	6.255253945106655	6.514936003690731	6.801987953843908	6.651530386893346	6.822465757179566
TMEM150B	-1.769788319632605	-0.7767340434200344	-0.35500180249271296	0.22554707617053021	-0.08681510160053202	3.211615554477365	3.5024596947077336	3.7380812086457693	3.8818631343655063	3.6822394456790377
IL15RA	2.2011293702572603	2.9401956370733457	2.5570887122443984	3.206332380271958	2.5887544232081527	4.776822033686553	5.099850692062958	5.653888574849959	5.404992053649755	5.237074315291087
GIMAP2	1.786117142120037	3.014348044091147	2.674630479161496	3.321508559007169	2.4037719513710005	4.831506207774802	5.42023554543627	6.082696416461319	5.779861026510607	5.6235667594493846
GPR65	0.7311583598577386	1.7063698277788182	1.4435275838559367	2.1880566627301086	1.1780387011185451	4.746630220768902	6.073996631499594	6.640673966406388	6.601204755781342	6.363679474076519
LILRA2	0.2529243933025537	1.1939819309165132	0.7634303397115693	1.4186465911156751	0.9890525084000155	3.1040727708175315	3.329208213510038	3.983261782594512	4.075680740399419	3.9058230253331017
SIRPB2	-0.17201915339205123	1.4950391266236573	0.9750182096924103	1.8357872946204181	1.232221227056543	4.153109211244483	5.205052479635881	5.305587041894216	5.7113776529008975	5.269202236197548
PLEK	2.940919804884587	4.760389804663314	3.7340813073143773	5.016640335191218	4.271121120039019	8.160367499762021	9.30438492093602	9.403906057502208	9.2811946127194	8.873243494988895
GIMAP4	3.3845798048045355	5.134260887817401	4.419313156691829	4.884356730192431	4.580562042112365	7.240462441177895	7.750845929484793	8.158929099882762	8.135347395469475	7.736584885279287
LILRA1	-1.6341232635781462	-0.4955851974083055	-0.8723143578600568	-0.190266658835402	-0.3876027605709349	2.176169998200145	2.9841403172170806	3.657022924962209	3.230741161991717	3.0809496309722006
GPR84	-4.622778274356225	-2.1346540716102	-2.8143978886771914	-2.0400377048706138	-2.146535810184127	2.944310109056531	4.212641331664706	5.060974185960077	4.365084038300839	4.499122103039794
TREM1	-1.9191289229451485	-0.7741440213210385	-0.8159522529372378	0.6958423058402079	-0.6044789373713328	4.315428427479753	5.6964270273332485	5.292973424279908	5.323739165164182	4.959367650783034
OSBPL7	0.48494422747266874	1.0994421904935556	0.8448714939713213	1.5987763686223204	1.269048647139216	2.7115980281235585	3.6416370945897314	3.4329667064179223	3.5504952762080806	3.1957232427129623
TAGAP	0.8734755200464357	1.8881221136454005	1.1137231385998847	1.4818803061465633	1.2878295497170726	4.060203486455377	5.6410750110048395	5.361186795956497	5.520637714848237	5.1562926758600724
FMNL1	3.1849758742902363	3.9718788162804204	3.4292916836137888	3.8315962068908416	3.539288668766036	5.668615432049428	6.616004381186549	6.408366415174438	6.502243388088796	6.753850919148209
COTL1	3.951580224291422	5.06396843257723	4.974506885512842	4.971719941898186	4.272221971554843	7.114819360742248	7.881437702502425	7.8272766357203	8.290982508990025	7.744520251685991
CLEC4A	1.0669609587766895	1.8816310335849502	1.7240953637132987	2.077384679948528	1.576458008470875	4.056150479592702	5.0131725558682945	4.726498501804229	5.130480210090375	4.5661498784211645
LGALS9	1.9466508142691832	3.1457903695052347	2.3262360607968495	3.4588586366428173	2.7856587272916937	5.5522232384152	5.936182009248884	5.930621493489978	5.810686352910196	6.844436129205776
CYBB	3.8396328575863516	5.891896725915381	4.848653070256217	6.190967459400445	5.962385114429407	8.84823754647417	9.398796965428481	9.727626626396795	9.50816206518238	10.446755377927081
NCF1B	-1.8406588251044453	0.5740493161637794	-0.5196823528086256	1.0419868946600113	0.2850080918487753	4.476975395035276	4.066996444492031	4.410254452746349	5.244080589648781	5.110368216959507
MPEG1	4.367641535727894	5.965344229725622	5.315525912399013	6.24152220293512	5.834710371372306	8.376357093385062	8.59376783993329	8.300448624430075	8.992036501013922	8.776584202694957
SPI1	1.5865317565399253	2.3880018765053515	1.6795833540982819	2.5990363600308575	2.2211168188878427	5.306803126104164	5.803484801088264	5.495089336342666	5.691930427162875	5.7665018925382645
P2RY6	-3.166760152047556	-1.0455852489454769	-2.2642321018972797	-0.8285401705108929	-1.6443073236932102	3.681495750042312	4.409290070353032	3.8050194395320114	4.300925489909343	4.277269918250689
LRRC25	0.7575625313650625	1.8303418550234973	1.6777091972132308	2.2652520897019355	1.0919637944777854	5.181660340282495	5.715545265647505	5.517819922146396	5.783509319384987	5.745161863502335
FCER1G	1.85077793761481	3.205285601821015	2.6704223909788434	3.6477613025531537	2.480195714630157	7.0575670286167895	7.2609414265667	7.467816835771909	7.600815948881807	7.676072639703852
NCF1C	-1.4219544893403873	0.6103955663846478	-0.2683968866613419	2.103578296169547	-0.19689889825956314	5.4869427024043	5.362988818807048	5.417028273317875	5.733399204054886	6.155844339329244
HVCN1	1.489285327151383	2.690910909314604	2.2780770027519814	3.141592035711127	1.7700409774575112	5.534310624762361	5.388653323218918	5.443902379228689	5.640492575839504	5.627352579361792
SIGLEC7	-3.7791415975153053	-0.7252240955314975	-2.345090968634662	-0.6872229861441244	-2.146535810184127	3.2587854482840437	3.140324651167967	2.896486638209294	3.0758454461672335	3.3800375680978068
SASH3	0.797129060446858	2.489035359937826	1.5487110731639357	2.6280647381919544	3.068669712318512	6.8882932467975015	7.150426390059064	7.368379509068965	7.81581147675961	6.7784582463883165
RAC2	1.4980792556870015	2.4721338066303775	1.6319140913459222	2.915427074237324	3.008130442750826	6.121413288296018	6.621684422306071	6.541268113906424	6.951858752624826	6.306059724068697
SELPLG	1.657922652984855	3.119875791091842	2.187303541098749	3.2937066060959928	3.05066911703812	6.343152391412297	6.700671195696309	6.5330280801542715	7.127120850142027	6.540438944924167
PIK3CG	3.1891133727036047	4.083908576355577	3.671602700117498	4.131406097629822	3.9754145113448454	6.742545593852246	7.040416145167697	7.310558590058699	7.443569758570272	6.97159326468573
HCK	2.83558373084414	3.6831179808084817	3.0840260671067403	3.9890144913677053	3.7105020999676013	7.182236032887385	7.3861641150386745	7.95084391996095	7.733743893872668	7.369601574777143
SOCS3	2.6885152672294117	3.9464266331436115	2.5501166739003316	4.113611282397362	4.051268037933919	7.68912273843521	8.37546973898481	8.675434472194341	8.37249873496302	7.464965198636361
CCL3	-1.6660567268273354	0.20601166498567683	-2.152523665981211	0.06718494334960723	-0.538792175786309	4.941762796275263	5.846377685063092	6.898981123606969	6.515786235091787	5.265631781277202
GLUL	7.529745181503546	8.77871693866753	7.9902078267772385	8.670757072711256	8.782096207305477	10.721414586536056	10.553429237681778	11.243931561553804	11.46313895119593	10.762749506235725
CD83	2.6961616078142727	3.773701074676404	2.587159831571541	3.8085475055113567	3.4676679163106052	5.967120570300837	5.802436396533618	6.703011018662645	6.654325783658569	6.463199167572085
SPOCK2	1.2385787139311155	2.9873928144565514	1.0657511079299327	3.3103780598301444	2.0505220636590984	7.279864789145602	6.981699659093912	7.847380700210439	7.638568898686529	6.841356912245781
FAM105A	3.3572870133213386	4.450765587667818	3.305701502558943	4.681000761313783	4.0457959667121	6.483287214543923	6.5535610625339	6.700839107745764	6.638787315679023	6.6767321949232334
UNC93B1	3.7165448625576705	4.56668559550276	3.5320594323618226	4.73568220869726	4.1767596226470065	6.525452719280113	6.175042880782162	6.295262688350357	6.706477206647889	6.436804638429577
NCF2	4.235388797966574	5.244860054097948	4.19258082956173	5.3553139689322	4.841635519356474	7.7133129410189865	7.725618732158864	7.830558347121452	7.914283316061987	8.075088146808124
NAPSB	0.43445967862687884	1.5467531994709227	0.0869128248038395	1.653521845280182	1.1194478484668529	4.828403006968931	5.11360875853812	5.441783036475822	5.634420899601722	5.382233339774635
LAPTM5	4.700113750595693	6.196375693388602	4.955731643847184	5.702092132195588	5.463643670156623	9.592242093663302	9.6642972409378185	9.799104441186781	10.020234171779453	10.274561182866982
IL4I1	-1.2865001510771228	0.39831083037208326	-1.7092132662214925	-0.019973038867711512	-0.33792276371030355	5.537848458713253	5.398366730022477	6.136677702068983	5.880737009735812	6.728907122771465
SRGN	2.4969950410761923	4.95923387157954	2.924843716384019	4.250586539087507	4.559502052525732	8.542351271026732	8.811092706084185	9.831438071279745	9.257068229767233	9.462542767720054
FGR	0.9918670628599152	2.6960762143207098	1.2158758674883225	2.0907219916116224	2.8113631205328202	5.849678725993061	6.265088802776031	6.609375160628723	6.430195276187255	6.245962131458794
SLC39A14	5.2368634424400415	5.237352526820102	4.879521454647209	5.597149067125232	5.651172829143331	7.718533284167015	7.736281357167799	8.591553797871327	7.739715773302537	7.488259660255723
APOBEC3A	-0.29067848705475274	0.40329994760478854	-0.16238738895477742	1.1343205423923515	0.4000555699636699	5.248051500698323	5.27660071194772	6.916835869183137	5.445717898603248	5.101251173205038
TIMP1	4.86719022210621	5.623610548508737	4.58069772450347	5.36091179686745	5.477043574266132	7.597635179078335	8.394787067773642	9.185646741906007	7.741948186597343	8.074280990070871
MMP1	0.05609524798131936	1.979435045872	7.410803534744197e-4	1.9813780708517483	3.198657733289415	9.805364981511415	11.458263196167703	13.094332339168691	12.817195032134542	12.275743910650126
LAT2	2.066546687662664	2.599847269601816	1.9688276348328475	2.6130867735577734	2.755477129908732	5.286445058638725	5.85955899942596	6.253764432564378	6.212923746063015	6.00542570198113
CSF2RB	2.63335134843368	3.822524626088189	2.9054400674292706	3.9080261699086885	3.9359457840369076	7.54963689840856	7.981121781543665	8.85902771969562	8.707738011421158	8.431251027240867
HS3ST3B1	2.07096523905595	2.709765700800881	2.2301491559506093	2.6176142591675786	2.717118077748512	5.247201431634809	5.60149183267265	6.281232279230866	5.856829562079447	6.0590164368552974
HRH2	1.1234800197755914	1.5659320413125055	0.8689257023384716	1.5148319024646646	1.4584919157003258	3.769886248005796	4.578629202567196	4.83955599479426	4.460029686812641	4.59258701824638
DRAM1	4.285676744155914	4.122557478945775	3.683463779976289	4.483486965738378	4.540369842579397	7.130471313187732	7.316373794801005	8.135166449132754	7.717626147703582	7.550353684006166
SH2B2	-0.04136918379729412	0.600713668673329	0.15523570526854902	0.8725057866115142	0.8849041562591854	2.27540189408705	3.190333067248987	3.078065696293348	2.673945160926386	2.421625619550172
FN1	8.341562531690867	8.795809157608335	8.528041221354908	8.992814677359098	9.504822678736264	11.35589935919568	12.203810203338966	12.303288405422958	11.640232076073383	11.535229309059984
FBN2	0.5005739526885088	0.6799572818077739	0.3827659184890052	1.1947960781178772	1.1329705448860758	4.332060801994949	5.964242758716663	5.074093151940174	4.117122422381126	4.690533955115109
HLA-C	8.71049518178772	8.833834046379502	8.129697592670235	8.778442823557453	8.696325708373866	10.93430736409479	10.998300882801841	11.203976710344488	11.650162126623652	11.25770171643231
CORO1A	3.7917614139757765	4.612255748482689	3.239642082049181	4.0999527020445266	3.785503816580568	7.492545349204628	8.170482843204464	8.343887842205772	8.66861672542843	7.6000938318107
SH2D2A	-2.047296299607844	-1.535233642264537	-2.356428689140692	-0.9147186857203676	-2.146535810184127	3.2307333170030397	3.690731997084579	4.116867762691292	3.9373523207767556	3.7852938337659925
CD86	2.3923321178363235	2.931916602154223	2.3329355991690077	3.0645569649318025	2.6249104349677617	6.936406549254909	6.968961683554436	7.333842794249432	7.388878342798752	7.151243306451393
MMP14	7.255211569404082	7.311389821164553	6.970119361172458	7.474310939420332	7.033102417956641	9.217280637426494	9.682444052381607	9.432662551938366	9.629580628405515	9.462702781775365
STAT1	5.803713097784595	6.714081591217064	5.680943359081293	6.104879923234869	5.237255767286079	10.182980280944046	9.757554870708534	10.556517368711038	10.385842235300611	10.343337761352773
GRB2	6.445267231026347	6.67963775317459	6.3367189849566286	6.638237859133177	6.0285582090292555	8.430568395724471	8.319492704352202	8.597304701795393	8.564840327124617	8.597500805917928
PTPRE	4.920846494649122	5.151547706549498	4.573260234195821	4.871992200619367	4.532048691862307	7.293301975471944	7.215667717458903	7.570537353829404	7.427842231081773	7.391474205870361
ZMYND15	0.0822612832772755	0.39406171619648717	0.024060726320254768	0.013851610024495618	-0.6778139248166642	3.7861513111687213	3.9321915244864756	3.9350432453541195	3.991203223456322	4.175455286782974
SERPINA1	2.463030096694002	2.551885578943056	1.4525970752288804	1.6341378014155015	0.9162866961836873	7.353473804005911	7.948190482980829	7.82347217779633	7.965140990879982	8.332432718523513
TRIM21	3.6165477111953535	3.889265767675784	3.0868414435669536	3.8794799243896563	3.4621692989717583	5.236134498227564	5.51147949846041	5.811383681684404	5.820631163454275	5.804008781549514
BCL2A1	0.7282743348990254	1.6810470376858602	-0.4930494525772434	1.4271321645047415	0.4831082377923966	5.045620108869116	5.964160841747112	6.7670183442456935	5.765267911876706	6.126827899857959
TNFAIP3	4.852293803658442	5.357167567432291	4.484840470462162	4.802766336982351	4.487695344766605	6.695445323391687	7.610838858816497	7.934202386684376	7.55649920439921	7.7834963338819
TNFRSF6B	-1.6409032873265534	-0.7563088718065619	-4.600768606396598	-0.3967805258868606	-2.146535810184127	4.508903360978735	4.92537889246101	5.727271470702955	4.821683625598637	4.9113818538041345
PTPRO	0.4026114947450897	0.5681324447738318	-1.693615495304805	1.4403248322763	-0.6427137273416206	3.5989380929713852	4.128774674471352	4.410678115178139	4.398185616410608	4.382229010751742
SAMHD1	2.4381482166292834	4.043142012285935	1.4974469031565507	3.957891380212282	2.6728091114430526	6.491033904972642	7.069488434558142	6.72454075231676	6.785523892818532	7.143968326244489
NR1H3	2.937371381894377	3.880465145592948	4.012458444719301	4.04375335363602	3.182897956776813	6.181048121809206	5.866429295310836	6.650480557053505	6.708455474130699	6.597348605413102
APOL3	3.127797244234849	4.595097207973374	4.9497779481313655	4.971339538065402	3.689206123446157	7.170819926547601	7.717929386509133	8.273382320097298	8.521633368174657	8.303901825939485
APOL6	5.757749409623151	7.336025261579036	7.406625509956059	7.436743236441462	6.492519952289345	8.842536610445444	8.99848457551913	9.805642099847812	9.728387468709297	9.454493360648925
TNFAIP2	4.790330406035004	6.193765810514019	6.116198999972717	6.459780034569757	6.027148247268659	8.189668466562885	8.5741654932414	9.031572957527501	9.295582798303519	8.686191545896806
TESPA1	0.5971125425542833	2.1038259163391992	1.6470395452521491	2.079722683763043	1.476673871904035	3.82185288382614	3.672832617134465	4.204484132091491	4.207962300671548	3.702179788229189
CCDC71L	3.393382884385201	4.51695718647294	4.25713874304578	4.601754415559901	3.5736801535744926	6.088236846201944	5.672064341960904	6.8121389858886605	6.314059896793509	5.838869704327527
ANXA2R	-0.7245099468915495	0.8648069416346837	0.7193030326995634	1.0270684478609917	-0.35644425567819515	2.9309064244108454	3.069165341636524	4.026119685907908	3.8526745091410444	2.5990908215146473
CARD16	1.435941873976708	2.723585879178243	1.7835085767037107	2.7208253582110484	1.7329685970461512	4.211235149080652	4.619053414980967	5.131071022317639	4.760490677578127	4.803843787884593
BATF3	-2.6241898219591526	0.13620984285727253	-2.0933209177671444	0.7049982288198361	-2.146535810184127	2.4570712794334026	3.0910945443810744	3.6495864715584747	3.578511691416916	3.0874238788827317
ECEL1	-3.315479390284183	0.8859603990281045	-2.909960634037947	-0.638798430796033	-2.146535810184127	2.348569228867355	2.5938013963497326	3.73605568206516	3.309161739039824	4.081296950879223
SDS	-0.9160496957241141	0.19274985295176889	0.28468349215002403	0.2794932661940052	-0.6565295828047326	4.089830727919508	3.4421011452434525	2.467514014963942	3.64877383553266	3.4072745478764017
CD68	3.3623384274609402	5.265347751060704	4.839902377028659	5.197085212598043	3.7935132768241497	9.144008100528334	8.7324304285892609	8.280339124437756	9.107366976078282	8.922107426422375
FTL	8.764235391791209	9.986669123975812	10.249799143320198	10.596620294748185	9.625831157298713	12.89096503804431	12.055603358329634	12.33434421628492	12.559069728010803	12.091147342419028
LUM	6.626738291084304	7.731520180812097	7.437556896646519	8.902479012078187	7.2428560620756395	11.16514388783964	10.596725281072679	9.536461296537011	10.55575903693344	9.557863338452979
GPR176	2.8105284772387638	4.100989171475088	3.26730999974628	4.2749309522784085	3.650616052820744	6.374101351220308	6.12854389582524	5.417466576790991	5.583433609557939	5.211650036397424
TRDC	-0.9272101804332531	1.041580761240249	-0.5442357244275191	0.9920199872791129	0.00657357398095355	3.447303918951775	4.226318378356562	3.699688306242179	5.587676567095066	3.466782404517386
NCR3	-3.2902377257478177	-1.8210071123229983	-2.4051235347422693	-0.8051328402335087	-2.146535810184127	1.031052312286826	1.5775504902147397	1.3129393147606045	2.018989297571157	0.3274699776480209
TMEM26	-4.487004675785393	-1.2072521505434366	-2.2239306485688894	-1.3593992381917392	-2.146535810184127	1.44705495088261	1.0608463776767687	0.36757070539898157	1.8138799559262508	0.9834125507431984
SCN1B	0.9419692448976008	2.392165977291027	2.051532021974673	2.5995438471029346	1.3881145670705304	4.293085344029166	4.551571886523215	4.469953760516177	4.1274276192928285	3.7059842759709927
PCED1A	1.9176775887850808	3.3091000434222675	2.761340038677389	3.752622181688634	3.0183835786279567	4.740368286674543	5.574411969254069	5.483906625277271	5.018366126325325	4.434750578521696
OSM	-2.68915864892098	-1.144470713081713	-1.329350631269066	1.2862214973324153	-2.146535810184127	3.69489774396318	6.325068315031603	4.924598056329868	5.133601524134318	3.933984802173033
CD180	0.09264779956022315	0.9276222697479399	1.400070415697703	2.507434695329416	0.4878087751440096	3.5753978682156995	4.641596412576147	4.067718225157881	4.714141622577138	3.656151306709408
VNN2	-0.14034548286583184	0.8646037816607242	0.10811381889891947	2.439225537440001	0.2074519335414556	4.327887887196222	4.05689382447994	4.132769127974461	3.771691500631003	4.414327492090407
S100A12	-4.03427594072258	-3.1570701288060765	-2.5679030057282266	-0.3881058686877912	-2.146535810184127	2.1455274630812338	2.0480318862263047	1.7625956130339415	1.0912043255187542	1.7406018940260133
VNN1	-0.16350025326074985	1.0700153383013455	1.299771693549632	1.7902627879103246	0.8345313708564712	4.401595927763397	3.471046689570132	2.281791803767117	2.85656609945016	3.9340175919719536
SULT1C2	-0.18424585653126643	0.9433601531983875	0.6354451046353264	1.3543384488091146	1.0418185113259582	4.720015769466089	3.881687021423307	2.022529546051789	3.4666907014029125	4.066469683609973
TCL1A	-3.9916949054040303	-3.047757485619144	-2.6175735939766462	-1.4666677192786022	-2.146535810184127	3.1236878061488524	2.0224345700759714	0.5586238155849425	2.0637230893732013	3.3944529002645685
KCNE3	1.5987202700312735	2.579689947646902	3.0900488069303145	3.950842668292386	3.1590085319552847	5.131149684120142	5.267415479481045	4.341775423989997	5.068853703275738	5.333288507461487
RNF213	7.801858653590392	8.138203776022786	8.349096263143014	8.116291309075017	8.013522827187288	9.731720072373285	10.833038560978009	11.065156331146442	11.098713021882558	10.840785522850757
IGHM	-0.8210466013625369	0.5994302104133754	1.8543150127951589	1.1366023118111621	0.5139713523516204	6.76994787569245	9.61692162700615	10.837320195940388	11.124698752033439	8.633698610363753
KIF21B	2.0186807674081924	1.885883749512265	2.43139775058215	1.7436538442589824	2.003629788071739	4.648703162580938	5.538969529810679	5.7483518570421825	5.819015671020694	5.047031201298796
IKZF3	2.6129206468387687	2.7584629846632813	3.4533636614228804	2.587940272640645	3.2791682231860246	6.8047830369172875	7.74782052505435	8.086446135527249	8.21871179943319	7.473838115697322
LILRB1	0.3839929081773214	1.456611801997215	1.8302461392409919	0.9059351729514618	1.5226360668675676	5.553123778124526	6.3229304561353805	6.62856426134508	6.981682659204827	6.731008695951554
CD38	0.6206384767790285	1.5240137620813141	1.9657014224546154	1.4391129906008666	1.8329350396097221	6.719234306938159	7.194140385243027	8.212951536349216	8.208873858873945	7.839813211658693
DMXL2	4.93236067157495	5.5390284749097125	5.936628876480936	5.4213524645776126	5.858970546236548	7.9491589636753694	8.627413443161348	9.153361643847367	9.140528033661809	8.994977143470386
PCED1B	0.27297383699852407	0.19308659774086678	1.310692841852776	0.6356036307413307	0.8225731184398641	3.2542303361988503	3.836369483639144	3.890027490925613	4.200707961079215	3.987345040644953
XAF1	3.9906181208509026	4.38664620787121	4.995390140719898	4.273156033643272	4.554460958330223	6.311046697835101	6.920151035667371	7.346787729830429	7.04368130285173	7.419895622941625
DLEU7	-0.4237305560649369	-0.5026142586708204	0.12150425973388318	-0.4382151740708937	-0.03368060504020011	1.6917651943774292	2.016300994129616	2.5250977404528143	2.428605445583659	2.6188058010155544
RAB39A	-0.5668738870286814	0.025535657977449062	0.30170224574371457	0.6440496525603528	-0.7008468228993209	3.1231586057230514	3.6265158279877134	4.51408089206465	4.113238830855489	4.365557092863189
PARP14	5.632583394586134	6.167454966856324	6.550499286495421	6.388487725325775	5.734961321171786	8.731080396686563	9.57535092786119	10.405963269152972	9.835103680943808	9.719569864163294
LILRA6	1.5795451698829228	1.995882997987411	2.016213132293647	2.6573641021243417	1.6483821962228133	5.047133577699729	5.911289495221339	6.297484449830054	5.606812607787641	6.310528173681278
DTX3L	5.174373530522384	5.725477772514734	5.647204057838994	5.749189121233868	5.268609245464417	7.311064034278567	8.047344966060399	8.3826307437148	8.0102123330418	8.309933847962606
TGM2	2.10850721437141	2.6748209162694474	3.3219141652084385	3.221335952346271	2.7898870995045413	6.811784246431558	7.870098299561449	7.811058512543529	7.2698931712334245	7.8601701823319035
POU2F2	0.72924521924748	0.9389828704893041	1.1639210845884962	1.3295769564440278	1.014563090667402	2.8767280565590214	3.7728217020236428	3.665954814394614	3.2655706515666543	3.3780893537655787
RHOH	1.1258554830402365	1.3724233955300147	1.433325403754982	1.7845876556478868	1.2165703613383472	4.552812203585113	5.817684143554472	5.703131624393962	5.572506803870216	5.302515653062737
BCL3	1.821656977722957	1.9432931413564014	1.9860973016868033	2.0193593645652816	1.9320473063602757	3.5663570943207006	4.428734489143467	4.329250655444535	4.350176344263162	4.2416645552745145
IDO1	0.45354133129553686	1.4907426091712663	1.1970587111365918	0.7111688795888195	0.9295215359874316	6.837545738111565	7.930808967658337	9.155720204336477	9.036868097046767	9.188906195207299
DOCK10	4.495806615049923	5.001414431431565	4.626632111902167	4.3925405789987035	4.787502239135941	6.773847278086248	7.2152182598892685	7.639967531204809	7.529315865781066	7.565759777806297
SLAMF7	2.3157968701249785	2.89088506958851	1.768199402812683	2.1408983637270174	2.6366125103406204	7.624482370361687	8.232020767164087	8.647534927267998	8.87888306898156	8.992240787778185
CCR5	0.5209952059426328	1.294316619006538	0.7438511117462218	0.6822045700121018	1.4290683664140373	6.180730989486837	6.755495270873677	7.254516406508343	7.500609266927322	7.32205264517639
STAT2	5.311303267325898	5.962388659095463	5.632205805862966	5.612543066255186	5.6738296237368315	7.660745944783814	7.905648220795528	8.175803731006512	8.057902291489567	8.008001513519659
IL2RG	0.23671701109220794	2.018639962491169	1.3785295777666673	1.1832188921482298	1.5572501401023875	5.414384638210865	5.9754425806267335	6.401883246485543	6.369441157156745	6.300991398969505
FMNL3	4.1355420875682345	5.004940734055995	4.573368561328621	4.629905053438485	4.878606020317832	7.1883658022257295	7.5976816750290865	7.603780590419331	7.559333171455402	7.591248860189134
DOCK2	3.7652359952632786	4.978969463590546	4.379635392519796	4.586984647511722	4.382375724476247	7.716021516191403	8.218337698554812	8.169019198613364	8.51595651881946	8.28455748241796
KYNU	3.725771524749561	4.170523927158671	4.508669083784396	4.055673441944715	4.609012289984614	8.442662202073176	8.37920006904831	9.22082160960274	8.83401350443647	9.047667305035173
CLEC4E	-0.19017872445657039	0.8033071735762117	0.91639266056553	0.4332131423847302	0.6054817772019992	5.758083958733668	5.870116216691653	6.67007430111396	6.192219981608598	6.761646525018669
APOL1	2.233636556358228	3.303554008427705	2.8983961462996763	2.628125130803975	3.298816499132158	6.797558847754295	6.872616440487081	7.827815195110076	7.4659399974614695	7.800057198156908
LILRB3	0.31889841306155786	1.2368937735736802	1.46467493426338	0.3460075619461272	1.1533975151429414	5.058394264811027	4.925580497370868	5.144183966292725	5.627793387626698	5.956121477410953
PSME2	4.269170927697499	4.2870340841714105	4.026356254147956	4.064907608229034	4.088368543933088	7.094933596231245	6.939110529775068	7.627844700753695	7.651166117791523	7.441118300782074
MGAT4A	4.994936939912103	4.971162303221509	4.861704926300381	4.98717424899534	4.80263387014311	7.654748811297327	7.653155412124063	8.313184373023896	8.271273837516164	8.306789318298604
GBP1	4.841687072983071	5.400100479186787	4.557556051409009	5.01575778325961	4.701512107920467	9.803015703556508	9.886253597687428	11.613813384398604	11.195537604309717	10.778782614073444
GPR132	1.9293343487399173	1.8219724904032586	2.0397545794477585	1.9363224103036705	1.8688760353404672	5.307410828312955	5.435100889873518	6.068809161189051	5.989263864239048	5.536076231905412
LPXN	2.544355074197146	3.397145842872807	3.0171790247653902	3.1665379021036246	2.7135713686363814	6.446121634676042	6.574307711434059	7.224496294263457	7.215837135293296	6.912765294348789
FAM26F	-1.5954547138626651	0.18028033561679135	-1.076127436278894	-0.27810014539130423	-1.1312088771767443	6.644179463687215	7.005870452923528	8.530755886259943	8.258542287532403	7.7165372421290765
PARP9	4.587001025946109	5.194881210896421	4.9541125461319275	5.049555764382215	4.906121392064799	7.498526963283789	7.322675430537598	8.005803514649498	7.95520045472205	7.886738637521032
CCL8	-1.399417103446302	-0.10217166875908769	-0.3664586072321135	-0.3881022969596579	-0.7008482729293493	5.638309043792793	5.935815804665343	7.907012863875311	7.783733219754304	6.561633441313073
WARS	5.540350154853555	6.230032278255213	5.757707220544392	5.653380866445843	4.95503673792991	9.499886467424629	9.604610680907633	10.720687281950545	10.387187191110286	10.534130926283595
SAMD9	4.568372192013947	4.926280939392736	4.842586774576433	4.6113636743464665	4.300419700554615	7.257685796680788	7.338636411608226	8.333477488679165	8.030671775495064	7.808490096951442
BIRC3	4.100351149092292	4.600372440915913	4.060439493620897	3.8799518133183852	3.7415582544996218	6.834770616086185	7.4002702736421915	8.12427495373052	7.999209110153074	7.672328557436632
